164,콜스에듀케이션,서울 강남구 논현로76길 27,37.4977416,127.0409818,2,0
165,볼더하이웨이 클라이밍짐,서울 강남구 논현로86길 20 봉강빌딩 지하1층,37.5000169,127.0391181,2,0
166,강남스포츠클라이밍센터,서울 강남구 대치동 1010-1,37.5034112,127.0678969,2,0
167,대치유수지체육공원 인공암벽장,서울 강남구 대치동 1010-1,37.5034112,127.0678969,2,0
168,클라이밍파크 한티점,서울 강남구 선릉로 324 지하3층,37.4985229,127.0521012,2,0
169,타잔101클라이밍 압구정점,서울 강남구 압구정로28길 11 지하1층,37.525816,127.0278615,2,0
170,더클라임 신사점,서울 강남구 압구정로2길 6 지하2층,37.5210962,127.019134,2,0
171,온사이트클라이밍,서울 강남구 테헤란로 505 싹타워 지하1층,37.507586,127.0574469,2,0
172,역삼 클라이밍랩,서울 강남구 테헤란로30길 49 지하 1층,37.4981129,127.0405618,2,0
173,더클라임 강남점,서울 강남구 테헤란로8길 21 강남화인빌딩 지하1층,37.4976068,127.0320066,2,0
174,청소년인공암벽장,서울 강동구 구천면로 395,37.5509507,127.142871,2,0
175,온플릭클라이밍,서울 강동구 올림픽로 664 대우한강베네시티 상가동 지하1층 101호(교보문고 옆),37.5406102,127.1249224,2,0
176,강동클라이밍짐,서울 강동구 천호대로 1178 지하,37.5336522,127.1423356,2,0
177,알레클라임,서울 강동구 천호대로177길 39 거산유팰리스2차 지하2층 B201호,37.5359579,127.1378933,2,0
178,알레클라이밍 강동점,서울 강동구 천호대로177길 39 지하2층,37.5359579,127.1378933,2,0
179,락랜드,서울 강북구 도봉로 315 에피소드수유838 2층,37.6366748,127.0234865,2,0
180,블랙야크 야크돔,서울 강북구 삼양로173길 52,37.6624513,127.0096789,2,0
181,BAC센터,서울 강북구 삼양로173길 52,37.6624513,127.0096789,2,0
182,북한산국제클라이밍센터,서울 강북구 삼양로173길 80,37.662284,127.0079409,2,0
183,경동클라이밍,서울 강북구 솔매로6길 17,37.6244736,127.0134713,2,0
184,클라이밍88,서울 강서구 공항대로 376 KBS스포츠월드 제2체육관 1층,37.5568185,126.8472011,2,0
185,더플라스틱클라이밍 염창점,서울 강서구 공항대로81길 27 1층,37.5484758,126.8762264,2,0
186,강서한강공원 인공암벽장,서울 강서구 마곡동 903,37.5706297,126.8298909,2,0
187,더클라임 마곡점,서울 강서구 마곡동로 62 마곡사이언스타워 7층,37.5604556,126.8339407,2,0
188,어거스트클라이밍,서울 강서구 양천로 461 주영빌딩 8층,37.5630377,126.8522455,2,0
189,더월클라이밍 사당지점,서울 관악구 과천대로 939,37.4745,126.9813904,2,0
190,더클라임 사당점,서울 관악구 과천대로 939 B201호,37.4745,126.9813904,2,0
191,보람애 스포츠클라이밍,서울 관악구 관천로 81,37.4857039,126.9233881,2,0
192,보람애클라이밍센터,서울 관악구 관천로 81,37.4857039,126.9233881,2,0
193,더클라임 서울대점,서울 관악구 남부순환로 1801 지하1층,37.4818357,126.9503966,2,0
194,인클라이밍센터,서울 관악구 남부순환로 1951 지층,37.4763908,126.9660728,2,0
195,스톤즈클라이밍,서울 관악구 남부순환로 1990-3 닷컴힐즈 102동 B201호,37.4749497,126.9699101,2,0
196,정지현클라이밍짐,서울 관악구 봉천로 462,37.4820153,126.9511728,2,0
197,인클라이밍센터 2관,서울 관악구 봉천로 565-1,37.4776946,126.9606226,2,0
198,더월클라이밍 신림점,서울 관악구 신원로 35,37.4822382,126.9289185,2,0
199,더클라임 신림점,서울 관악구 신원로 35 5층,37.4822382,126.9289185,2,0
200,조규복클라이밍센터 강변점,서울 광진구 구의강변로 45 1층 104호,37.5349817,127.0912558,2,0
201,버티고클라이밍짐,서울 광진구 천호대로 611 파크웨이빌딩 지하1층,37.5551201,127.0857385,2,0
202,레드포인트클라이밍,서울 광진구 천호대로109길 9 지하 101호,37.5574034,127.0807756,2,0
203,에이스클라이밍센터,서울 구로구 가마산로27길 14 신원빌딩 지하1층,37.4977296,126.8918725,2,0
204,위클리클라이밍,서울 구로구 경인로47길 68,37.5019336,126.8647909,2,0
205,썬클라이밍짐,서울 구로구 구로동로 215-1 3층,37.4978471,126.8822347,2,0
206,피커스 구로점,서울 구로구 구로중앙로 152 NC백화점 신구로점 6층,37.5010596,126.8826803,2,0
207,클라임잇 클라이밍 구로점,서울 구로구 구로중앙로 215 지하 1층,37.504915,126.8771276,2,0
208,서울숲클라이밍 구로점,서울 구로구 디지털로 300 지하1층,37.4848943,126.8965401,2,0
209,스튜디오볼더 클라이밍짐,서울 구로구 디지털로33길 11 에이스테크노타워8차 지하1층 B101호,37.4857156,126.8955092,2,0
210,천왕산생태공원 인공암벽장,서울 구로구 항동 149,37.4786722,126.8308791,2,0
211,비숍클라이밍,서울 노원구 동일로 1393 지하1층,37.6529411,127.0605151,2,0
212,스파이더스 클라이밍센터,서울 노원구 동일로174길 37-8 제일빌딩 지하1층,37.6195362,127.0776196,2,0
213,볼더클라이밍짐,서울 노원구 동일로241길 53 두산아파트 상가 2층,37.6773841,127.0531484,2,0
214,당고개공원 인공암벽장,서울 노원구 상계동 113-2 수락산당고개지구공원 내,37.6688852,127.076707,2,0
215,활바위등반타운암장,서울 노원구 상계동 산 163,37.6651298,127.086408,2,0
216,이창현노원클라이밍센터,서울 노원구 상계로 98 광복빌딩 3층,37.6566378,127.0658873,2,0
217,드림캐처클라이밍짐,서울 노원구 상계로5길 32 금호프라자 7층,37.6571323,127.0628182,2,0
218,몽키즈클라이밍 중계점,서울 노원구 한글비석로 359 의암빌딩 지층,37.6576921,127.0747631,2,0
219,도봉파워클라이밍센터,서울 도봉구 도봉로133길 42 4층,37.6580165,127.0373492,2,0
220,레키 도봉산점,"서울 도봉구 도봉산길 43 호정프라자 1층 102, 103호",37.6869355,127.0406582,2,0
221,웨어하우스 볼더링,"서울 동대문구 경동시장로23길 5 가,나동 1층",37.5855302,127.0399976,2,0
222,산타클라이밍짐,서울 동대문구 난계로30길 23 이조빌딩 지하1층,37.5743255,127.0247785,2,0
223,서울클라이밍센터,서울 동대문구 무학로 130,37.5758651,127.0307869,2,0
224,몽키즈클라이밍 답십리점,서울 동대문구 사가정로 80,37.5752453,127.0549757,2,0
225,클라임 어스 장한평점,서울 동대문구 장한로2길 63 2층,37.561867,127.0688276,2,0
226,배봉산 인공암벽장,서울 동대문구 전농동 산 32-20,37.5806918,127.064359,2,0
227,볼더생활,서울 동작구 동작대로29길 69 7층,37.4884628,126.9781336,2,0
228,홍대클라이밍,서울 마포구 동교로23길 105 순선빌딩 지하,37.5597012,126.9173923,2,0
229,써미트클라이밍센터,서울 마포구 신촌로24안길 14 지하,37.555517,126.9421265,2,0
230,더클라임B 홍대점,서울 마포구 양화로 125 2층,37.5547266,126.9202912,2,0
231,더클라임 연남점,서울 마포구 양화로 186 3층,37.5576708,126.9259044,2,0
232,코알라클라이밍짐,서울 마포구 월드컵북로 396 누리꿈스퀘어 디지털파빌리온 지하1층 B1040호,37.5791192,126.8902941,2,0
233,대한스포츠클라이밍협회,서울 마포구 월드컵북로5가길 8-15 문화본부 4층,37.556552,126.9178129,2,0
234,볼더그라운드,서울 마포구 잔다리로 31 지하1층,37.5512165,126.9196331,2,0
235,서울시산악문화체험센터,서울 마포구 하늘공원로 112,37.5692914,126.8798324,2,0
236,볼더프렌즈 클라이밍,서울 마포구 홍익로 25 지하3층,37.5544355,126.922117,2,0
237,피커스 신촌점,서울 서대문구 신촌로 129 11층,37.5565616,126.9402326,2,0
238,신촌담장,서울 서대문구 신촌역로 10 혜우빌딩 5층,37.557639,126.9431699,2,0
239,몽키즈클라이밍 북가좌점,서울 서대문구 응암로 54 서부프라자빌딩 5층,37.5781438,126.9101543,2,0
240,손상원클라이밍짐 강남점,서울 서초구 강남대로 331 지하1층,37.4925683,127.0296533,2,0
241,더클라임 논현점,서울 서초구 강남대로 519 도충빌딩 지하1층,37.5083306,127.0220689,2,0
242,더월클라이밍 논현지점,서울 서초구 강남대로 519 지하1층,37.5083306,127.0220689,2,0
243,사당클라이밍,서울 서초구 방배천로6길 38-1 지하1층,37.4792094,126.9848835,2,0
244,훅클라이밍 왕십리점,서울 성동구 고산자로6길 40 2층,37.5582591,127.0355555,2,0
245,서울숲클라이밍 뚝섬점,서울 성동구 성수일로 19 유한타워 지하2층,37.5423846,127.0486224,2,0
246,훅클라이밍,서울 성동구 성수일로12길 34 3층,37.5475625,127.0543807,2,0
247,클라이밍파크 성수점,서울 성동구 연무장13길 7,37.5423046,127.0580841,2,0
248,손정준 스포츠클라이밍연구소,서울 성동구 한림말5길 25,37.543437,127.0164187,2,0
249,경동유재원클라이밍센터,서울 성북구 보문로29길 49 동인관 1층,37.5858924,127.0149075,2,0
250,클라임투더문,서울 송파구 백제고분로 224 창대빌딩 지하1층,37.503154,127.0913126,2,0
251,락스타클라이밍,서울 송파구 백제고분로 435 예스빌딩 지하 1층,37.5097664,127.1115415,2,0
252,서울숲클라이밍 잠실점,서울 송파구 백제고분로7길 49 지하1층,37.5099436,127.0821428,2,0
253,닷클라이밍짐,서울 송파구 법원로8길 9 청림타워 2층,37.4816698,127.1206971,2,0
254,루트클라이밍,서울 송파구 양재대로71길 5-14 지하1층,37.5098739,127.1255428,2,0
255,더탑실내암벽 송파점,서울 송파구 오금로18길 5 클라이밍클럽 더탑,37.5101687,127.1108036,2,0
256,에어즈락 클라이밍,서울 송파구 위례광장로 188 아이온스퀘어 12층,37.4811605,127.1423292,2,0
257,브릭스클라이밍짐,서울 송파구 중대로 130 원전빌딩 지하 1층,37.4942014,127.1226485,2,0
258,목동클라이밍센터,서울 양천구 공항대로 596,37.5472563,126.8708892,2,0
259,몽키즈 목동점,"서울 양천구 목동동로 65 센타프라자 6층 601,602호",37.5155671,126.8622136,2,0
260,서울볼더스 목동,서울 양천구 신목로 53 2층,37.5204737,126.8724745,2,0
261,몽키즈 클라이밍 영등포점,서울 영등포구 당산로 42 지하2층,37.5182266,126.8959242,2,0
262,더월클라이밍 문래지점,서울 영등포구 당산로 63,37.5206605,126.8950132,2,0
263,더클라임 문래점,서울 영등포구 당산로 63 1동,37.5206605,126.8950132,2,0
264,클라임러버,서울 영등포구 당산로49길 12 201호,37.5360112,126.9019657,2,0
265,더플라스틱 클라이밍,서울 영등포구 도림로 423,37.513646,126.8957218,2,0
266,영등포스포츠클라이밍경기장,서울 영등포구 도신로15길 11,37.5066677,126.8974129,2,0
267,YDP오름실내암벽장,서울 영등포구 도신로60길 5 2층,37.510229,126.9177282,2,0
268,서울숲클라이밍 영등포점,서울 영등포구 문래로 164 SK리더스뷰 B동 1층,37.5176027,126.8999775,2,0
269,클라임웍스,서울 영등포구 버드나루로 85 훼미리하우스117 지하 1층,37.5257944,126.9087898,2,0
270,서종국클라이밍짐,서울 영등포구 선유로53길 6 문화빌딩 1층,37.5371986,126.8977018,2,0
271,서울볼더스 선유,서울 영등포구 양평로28마길 7 3층,37.5420504,126.8910857,2,0
272,알레클라이밍,서울 영등포구 영등포로33길 14 스위트빌 B01호,37.5215426,126.902845,2,0
273,치즈클라이밍,서울 용산구 원효로 134 대교빌딩 지하 102호,37.5336774,126.9581946,2,0
274,오프더월클라이밍,서울 용산구 이태원로 190 mode127 지하2층,37.5343388,126.9951502,2,0
275,써니사이드클라이밍,서울 은평구 은평로 160 경향렉스빌아파트상가 2층 206호,37.6008378,126.9260168,2,0
276,행클라임 클라이밍짐 구파발점,서울 은평구 통일로 1020 은평뉴타운 신한헤센스마트 M203호,37.6333921,126.9177333,2,0
277,은평인공암벽장,서울 은평구 통일로 1078,37.6387852,126.9171862,2,0
278,피커스 종로점,서울 종로구 돈화문로5가길 1 피카디리플러스 지하4층,37.5710359,126.9912291,2,0
279,그리벨코리아,서울 종로구 동호로 404,37.5705434,127.0022866,2,0
280,아크테릭스 종로점,서울 종로구 동호로38길 23 1층,37.5705209,127.0035461,2,0
281,서울숲클라이밍 종로점,서울 종로구 수표로 96 국일관드림팰리스 지하1층,37.5697291,126.9897183,2,0
